transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
101.1,37,1,269,1,0,True,False,False,False,False,False,True,False,True,False,False
19.7,1,2,3044,0,1,False,False,False,True,False,False,False,True,False,True,False
24.1,4,0,50,0,0,True,False,False,False,False,True,False,False,False,False,True
33.9,10,0,75,0,0,True,False,False,False,False,False,False,True,False,False,True
35.4,13,0,335,0,0,True,False,False,False,False,False,False,True,False,False,True
78.85,12,0,470,1,0,False,False,True,False,False,False,True,False,False,False,True
25.45,61,0,451,0,0,False,False,True,False,True,False,False,False,False,False,True
99.35,65,1,554,1,0,False,False,True,False,False,False,True,False,True,False,False
64.65,56,0,2600,0,0,False,False,False,True,True,False,False,False,True,False,False
81.15,51,0,502,1,0,False,False,True,False,False,True,False,False,True,False,False
91.25,43,1,2481,1,0,False,False,False,True,False,True,False,False,True,False,False
49.9,1,1,317,0,0,True,False,False,False,False,False,True,False,False,True,False
54.2,3,1,236,0,0,False,False,True,False,False,False,True,False,False,True,False
39.7,19,1,491,0,0,False,True,False,False,False,False,True,False,False,False,True
107.75,45,0,450,1,0,False,False,True,False,True,False,False,False,True,False,False
100.2,68,1,519,1,0,True,False,False,False,False,False,True,False,True,False,False
20.5,1,0,504,0,0,False,True,False,False,False,False,False,True,False,True,False
89.6,32,1,305,1,0,False,False,True,False,False,False,True,False,True,False,False
34.8,59,2,2972,0,1,False,False,False,True,False,False,False,True,False,False,True
20.35,45,1,92,0,0,False,True,False,False,False,False,False,True,False,False,True
104.25,24,0,50,1,0,False,False,True,False,False,False,True,False,False,False,True
89.4,63,3,301,1,1,False,False,True,False,False,True,False,False,True,False,False
51.6,29,0,2235,0,0,False,False,False,True,False,False,True,False,False,False,True
85.5,55,3,763,1,1,True,False,False,False,True,False,False,False,True,False,False
84.95,8,1,4128,1,0,False,False,False,True,False,False,True,False,False,False,True
25.05,34,2,402,0,1,False,True,False,False,True,False,False,False,False,False,True
70.25,1,2,104,0,1,True,False,False,False,False,False,True,False,False,True,False
54.95,10,1,1806,0,0,False,False,False,True,False,True,False,False,False,False,True
73.35,71,1,2212,1,0,False,False,False,True,False,True,False,False,True,False,False
55.75,5,0,467,0,0,False,True,False,False,False,False,False,True,False,False,True
79.3,31,2,454,1,1,False,False,True,False,False,False,False,True,True,False,False
74.6,1,1,522,1,0,True,False,False,False,False,False,False,True,False,True,False
88.7,20,1,2833,1,0,False,False,False,True,False,False,True,False,False,False,True
20.2,19,1,2112,0,0,False,False,False,True,False,False,False,True,False,False,True
112.6,72,0,216,1,0,False,False,True,False,False,True,False,False,True,False,False
25.0,11,2,519,0,1,True,False,False,False,False,False,False,True,False,False,True
90.05,4,1,330,1,0,False,False,True,False,False,False,True,False,False,False,True
104.95,25,0,234,1,0,False,False,True,False,True,False,False,False,True,False,False
24.7,45,0,499,0,0,False,True,False,False,False,True,False,False,False,False,True
108.95,64,2,50,1,1,False,False,True,False,True,False,False,False,True,False,False
20.7,4,0,623,0,0,False,True,False,False,False,True,False,False,False,False,True
19.7,34,0,2458,0,0,False,False,False,True,False,False,False,True,False,False,True
70.1,48,3,163,0,1,True,False,False,False,False,True,False,False,True,False,False
79.65,24,1,2886,1,0,False,False,False,True,False,False,False,True,False,False,True
60.9,8,0,444,0,0,False,True,False,False,True,False,False,False,False,False,True
104.0,67,0,492,1,0,True,False,False,False,False,False,True,False,True,False,False
66.6,14,2,1674,0,1,False,False,False,True,False,True,False,False,False,False,True
29.65,10,1,437,0,0,False,True,False,False,False,False,True,False,False,False,True
97.1,42,1,418,1,0,False,True,False,False,False,False,True,False,True,False,False
20.05,15,1,376,0,0,False,True,False,False,False,False,False,True,False,False,True
45.85,2,0,130,0,0,True,False,False,False,False,False,False,True,False,True,False
105.15,45,0,325,1,0,False,True,False,False,False,False,True,False,True,False,False
84.05,4,3,416,1,1,False,False,True,False,True,False,False,False,False,False,True
108.75,67,0,477,1,0,False,True,False,False,False,True,False,False,True,False,False
56.65,12,3,493,0,1,False,False,True,False,False,False,False,True,False,False,True
95.75,60,0,2568,1,0,False,False,False,True,False,False,True,False,True,False,False
50.6,1,0,537,0,0,False,True,False,False,False,False,False,True,False,True,False
70.6,1,0,535,1,0,False,False,True,False,False,False,False,True,False,True,False
19.9,1,0,2234,0,0,False,False,False,True,False,False,False,True,False,True,False
43.45,8,1,3621,0,0,False,False,False,True,False,False,False,True,False,False,True
89.8,5,0,474,1,0,False,False,True,False,False,False,True,False,False,False,True
69.15,1,1,678,0,0,False,True,False,False,False,False,True,False,False,True,False
20.5,58,1,387,0,0,False,False,True,False,False,True,False,False,False,False,True
108.95,72,0,3214,1,0,False,False,False,True,False,True,False,False,True,False,False
25.1,23,2,2204,0,1,False,False,False,True,False,False,False,True,False,False,True
96.5,5,0,613,1,0,False,False,True,False,True,False,False,False,False,False,True
39.15,70,0,619,0,0,False,True,False,False,False,True,False,False,False,False,True
84.5,12,0,1376,1,0,False,False,False,True,False,False,True,False,False,False,True
69.9,7,3,672,0,1,True,False,False,False,False,False,False,True,False,False,True
45.65,1,1,2504,0,0,False,False,False,True,False,False,True,False,False,True,False
54.3,44,3,366,0,1,False,True,False,False,False,False,True,False,False,False,True
81.0,46,1,415,1,0,False,False,True,False,False,False,False,True,True,False,False
19.6,20,0,366,0,0,False,False,True,False,False,True,False,False,False,False,True
93.95,32,0,517,1,0,False,True,False,False,False,False,False,True,True,False,False
20.3,1,2,433,0,1,False,False,True,False,False,False,False,True,False,True,False
85.25,67,1,291,1,0,False,False,True,False,False,False,False,True,True,False,False
98.65,29,1,332,1,0,False,False,True,False,False,False,True,False,True,False,False
23.3,72,0,330,0,0,False,False,True,False,True,False,False,False,False,False,True
101.35,12,0,2285,1,0,False,False,False,True,False,False,True,False,False,False,True
71.6,27,1,233,1,0,True,False,False,False,True,False,False,False,True,False,False
115.85,56,0,3772,1,0,False,False,False,True,False,False,False,True,True,False,False
100.15,62,0,406,1,0,False,False,True,False,False,False,True,False,True,False,False
34.7,11,1,406,0,0,False,False,True,False,False,False,False,True,False,False,True
74.75,30,0,523,1,0,False,False,True,False,False,False,True,False,True,False,False
19.65,40,2,1902,0,1,False,False,False,True,False,True,False,False,False,False,True
24.85,38,3,426,0,1,False,False,True,False,False,False,True,False,False,False,True
29.75,28,0,623,0,0,True,False,False,False,False,False,False,True,False,False,True
94.4,1,3,432,1,1,False,True,False,False,False,False,True,False,False,True,False
45.0,12,1,216,0,0,False,True,False,False,True,False,False,False,False,False,True
78.4,24,1,143,1,0,False,False,True,False,False,False,True,False,False,False,True
25.1,72,0,1995,0,0,False,False,False,True,False,True,False,False,False,False,True
82.3,3,1,2985,1,0,False,False,False,True,False,False,False,True,False,True,False
115.5,72,2,330,1,1,False,True,False,False,False,False,True,False,True,False,False
25.25,4,0,436,0,0,True,False,False,False,False,False,False,True,False,False,True
76.1,3,0,4066,1,0,False,False,False,True,False,False,True,False,False,True,False
49.55,1,0,588,0,0,False,False,True,False,False,False,True,False,False,True,False
77.85,43,1,304,1,0,False,False,True,False,False,False,True,False,True,False,False
40.7,10,0,3277,0,0,False,False,False,True,True,False,False,False,False,False,True
44.3,2,0,488,0,0,True,False,False,False,False,False,True,False,False,True,False
18.8,15,0,346,0,0,True,False,False,False,False,False,False,True,False,False,True
74.6,3,2,506,1,1,False,True,False,False,True,False,False,False,False,True,False
59.95,65,2,396,0,1,False,True,False,False,False,True,False,False,False,False,True
20.1,27,1,352,0,0,False,True,False,False,True,False,False,False,False,False,True
74.4,1,0,695,1,0,False,False,True,False,False,False,True,False,False,True,False
20.6,35,0,710,0,0,True,False,False,False,True,False,False,False,False,False,True
46.6,2,2,476,0,1,False,True,False,False,True,False,False,False,False,True,False
99.65,60,1,329,1,0,False,False,True,False,False,False,True,False,True,False,False
19.45,49,3,454,0,1,True,False,False,False,False,True,False,False,False,False,True
35.45,3,1,1629,0,0,False,False,False,True,False,False,False,True,False,True,False
19.9,24,0,657,0,0,False,False,True,False,False,False,False,True,False,False,True
89.1,62,0,454,1,0,False,False,True,False,False,True,False,False,True,False,False
89.1,25,3,219,1,1,True,False,False,False,False,False,True,False,True,False,False
88.85,10,3,653,1,1,False,False,True,False,False,False,True,False,False,False,True
54.2,67,0,597,0,0,False,True,False,False,True,False,False,False,False,False,True
84.8,7,2,321,1,1,False,True,False,False,False,False,True,False,False,False,True
81.0,24,0,331,1,0,False,False,True,False,True,False,False,False,False,False,True
116.05,72,3,311,1,1,False,False,True,False,True,False,False,False,True,False,False
73.9,53,1,517,1,0,False,False,True,False,True,False,False,False,True,False,False
86.85,2,2,2509,1,1,False,False,False,True,False,False,False,True,False,True,False
75.55,5,1,199,1,0,False,False,True,False,False,False,True,False,False,False,True
35.45,52,0,481,0,0,False,True,False,False,False,False,False,True,False,False,True
74.35,72,3,326,1,1,False,False,True,False,False,False,True,False,True,False,False
79.25,70,1,472,1,0,False,False,True,False,True,False,False,False,True,False,False
20.15,9,1,230,0,0,True,False,False,False,False,False,False,True,False,False,True
19.5,2,0,308,0,0,False,False,True,False,False,False,False,True,False,True,False
59.9,28,0,713,0,0,False,True,False,False,False,False,True,False,False,False,True
85.95,72,1,284,1,0,False,True,False,False,True,False,False,False,True,False,False
40.15,42,1,2321,0,0,False,False,False,True,True,False,False,False,False,False,True
102.0,11,0,2858,1,0,False,False,False,True,False,False,True,False,False,False,True
49.7,61,0,599,0,0,False,True,False,False,True,False,False,False,False,False,True
75.7,63,0,1481,1,0,False,False,False,True,False,False,False,True,True,False,False
45.85,1,1,492,0,0,False,True,False,False,False,False,False,True,False,True,False
48.35,23,1,2777,0,0,False,False,False,True,False,True,False,False,False,False,True
20.25,61,2,375,0,1,False,True,False,False,False,True,False,False,False,False,True
19.5,7,2,145,0,1,True,False,False,False,False,False,False,True,False,False,True
20.4,14,2,354,0,1,False,False,True,False,True,False,False,False,False,False,True
88.45,23,1,460,1,0,False,False,True,False,True,False,False,False,False,False,True
91.75,9,0,2911,1,0,False,False,False,True,True,False,False,False,False,False,True
99.55,11,2,488,1,1,False,False,True,False,False,False,True,False,False,False,True
75.15,48,0,517,1,0,False,True,False,False,False,False,True,False,True,False,False
19.95,63,1,524,0,0,False,False,True,False,True,False,False,False,False,False,True
99.95,6,0,301,1,0,True,False,False,False,False,False,False,True,False,False,True
50.95,5,0,530,0,0,True,False,False,False,False,True,False,False,False,False,True
88.0,70,0,275,1,0,False,False,True,False,False,True,False,False,True,False,False
66.25,8,1,3170,0,0,False,False,False,True,False,False,True,False,False,False,True
24.95,46,3,236,0,1,False,True,False,False,False,False,False,True,False,False,True
19.55,6,1,471,0,0,False,False,True,False,False,False,False,True,False,False,True
84.4,68,3,421,1,1,True,False,False,False,False,True,False,False,True,False,False
20.65,31,2,2567,0,1,False,False,False,True,False,False,True,False,False,False,True
20.05,23,2,559,0,1,False,False,True,False,False,False,False,True,False,False,True
83.9,6,0,339,1,0,False,False,True,False,False,False,True,False,False,False,True
50.75,1,1,4012,0,0,False,False,False,True,False,False,True,False,False,True,False
79.45,2,3,245,1,1,False,False,True,False,False,False,True,False,False,True,False
94.3,43,1,308,1,0,False,False,True,False,False,False,True,False,True,False,False
19.75,46,0,508,0,0,False,True,False,False,False,True,False,False,False,False,True
99.25,49,0,500,1,0,False,True,False,False,False,True,False,False,True,False,False
94.8,51,0,140,1,0,False,False,True,False,False,False,True,False,True,False,False
92.9,28,0,2647,1,0,False,False,False,True,True,False,False,False,True,False,False
91.85,65,0,478,1,0,False,True,False,False,True,False,False,False,True,False,False
83.4,51,0,176,1,0,False,False,True,False,True,False,False,False,True,False,False
20.65,1,3,284,0,1,True,False,False,False,False,False,True,False,False,True,False
75.35,1,1,572,1,0,False,False,True,False,False,False,True,False,False,True,False
20.4,24,2,443,0,1,True,False,False,False,False,True,False,False,False,False,True
34.7,48,0,524,0,0,True,False,False,False,False,False,False,True,False,False,True
80.3,1,1,2929,1,0,False,False,False,True,False,False,True,False,False,True,False
54.15,2,3,230,0,1,False,False,True,False,False,False,False,True,False,True,False
55.45,27,0,585,0,0,False,False,True,False,True,False,False,False,False,False,True
49.9,1,0,2644,0,0,False,False,False,True,False,False,False,True,False,True,False
58.4,70,0,799,0,0,False,True,False,False,True,False,False,False,False,False,True
75.35,35,1,3227,1,0,False,False,False,True,False,True,False,False,True,False,False
49.35,67,0,230,0,0,True,False,False,False,True,False,False,False,False,False,True
