customerID,transaction_amount,customer_tenure_months,payment_method,retry_count,failure_reason,gateway_response_time_ms,customer_segment,payment_recovered
4083-EUGRJ,20.25,9,Mailed check,0,card_expired,50,occasional,No
7579-OOPEC,50.15,2,Credit card (automatic),0,bank_decline,416,new_customer,No
0512-FLFDW,100.5,60,Credit card (automatic),0,insufficient_funds,243,high_value_repeat,Yes
1771-OADNZ,95.9,29,Electronic check,0,network_error,3430,high_value_repeat,Yes
0487-CRLZF,74.45,49,Bank transfer (automatic),3,insufficient_funds,377,high_value_repeat,No
2107-FBPTK,104.1,30,Electronic check,1,insufficient_funds,404,high_value_repeat,No
9451-WLYRI,19.05,53,Credit card (automatic),1,card_expired,174,occasional,No
8219-VYBVI,25.0,39,Mailed check,2,insufficient_funds,552,occasional,No
1991-VOPLL,19.05,9,Mailed check,0,bank_decline,494,occasional,Yes
9738-QLWTP,81.9,39,Electronic check,1,insufficient_funds,483,high_value_repeat,Yes
1016-DJTSV,69.7,8,Electronic check,0,network_error,1849,occasional,No
9419-IPPBE,90.15,51,Electronic check,1,insufficient_funds,283,high_value_repeat,No
0174-QRVVY,25.35,71,Credit card (automatic),3,bank_decline,433,occasional,No
5699-BNCAS,24.65,71,Mailed check,2,insufficient_funds,295,occasional,No
2900-PHPLN,19.55,70,Credit card (automatic),0,bank_decline,465,occasional,No
0612-RTZZA,25.25,1,Electronic check,2,bank_decline,75,new_customer,Yes
8106-GWQOK,60.0,38,Bank transfer (automatic),0,bank_decline,326,occasional,No
8751-EDEKA,89.9,28,Credit card (automatic),0,card_expired,669,high_value_repeat,No
6878-GGDWG,19.4,32,Bank transfer (automatic),0,network_error,2851,occasional,Yes
4039-PIMHX,49.8,49,Mailed check,0,card_expired,425,occasional,No
8450-LUGUK,24.1,37,Bank transfer (automatic),1,insufficient_funds,697,occasional,No
3604-WLABM,54.25,10,Electronic check,1,card_expired,50,occasional,No
0795-GMVQO,109.9,67,Credit card (automatic),3,insufficient_funds,277,high_value_repeat,No
2259-OUUSZ,35.5,7,Credit card (automatic),1,bank_decline,339,occasional,Yes
1142-IHLOO,87.55,51,Credit card (automatic),1,insufficient_funds,528,high_value_repeat,No
6410-LEFEN,45.15,9,Electronic check,0,network_error,3200,occasional,Yes
4633-MKHYU,88.4,9,Mailed check,0,card_expired,270,occasional,No
6257-RJOHI,50.8,4,Mailed check,1,network_error,3298,occasional,Yes
1545-JFUML,99.0,71,Electronic check,0,network_error,2177,high_value_repeat,Yes
3194-ORPIK,84.4,50,Bank transfer (automatic),2,insufficient_funds,581,high_value_repeat,Yes
7826-VVKWT,96.55,24,Electronic check,0,card_expired,245,occasional,No
1353-GHZOS,59.75,22,Bank transfer (automatic),0,card_expired,381,occasional,No
2587-EKXTS,111.5,44,Electronic check,0,bank_decline,326,high_value_repeat,Yes
5442-BXVND,24.25,33,Bank transfer (automatic),0,bank_decline,558,occasional,No
8816-VXNZD,75.1,1,Electronic check,0,bank_decline,321,new_customer,No
9378-FXTIZ,70.15,54,Credit card (automatic),1,insufficient_funds,393,high_value_repeat,No
1723-HKXJQ,101.75,42,Electronic check,0,insufficient_funds,476,high_value_repeat,Yes
7825-GKXMW,45.8,1,Electronic check,1,insufficient_funds,481,new_customer,No
9753-OYLBX,20.5,1,Mailed check,0,insufficient_funds,533,new_customer,Yes
2364-UFROM,70.4,30,Electronic check,0,insufficient_funds,431,high_value_repeat,No
6656-JWRQX,30.55,1,Mailed check,0,network_error,2165,new_customer,No
6473-ULUHT,84.9,16,Electronic check,2,insufficient_funds,347,occasional,Yes
1240-KNSEZ,20.1,1,Mailed check,0,network_error,2520,new_customer,Yes
0836-SEYLU,40.65,9,Mailed check,2,bank_decline,437,occasional,Yes
4433-JCGCG,101.0,46,Electronic check,0,network_error,2382,high_value_repeat,Yes
3716-BDVDB,69.1,1,Electronic check,2,card_expired,402,new_customer,No
7688-AWMDX,54.5,71,Bank transfer (automatic),0,card_expired,172,occasional,No
2842-BCQGE,75.35,43,Credit card (automatic),1,card_expired,500,high_value_repeat,No
7244-QWYHG,44.45,50,Bank transfer (automatic),1,insufficient_funds,427,occasional,No
5899-MQZZL,75.0,13,Mailed check,3,card_expired,550,occasional,No
6849-OYAMU,100.0,19,Bank transfer (automatic),0,insufficient_funds,400,occasional,No
5312-UXESG,98.05,41,Bank transfer (automatic),0,bank_decline,139,high_value_repeat,Yes
9488-HGMJH,71.15,1,Electronic check,0,network_error,2213,new_customer,Yes
6038-GCYEC,54.15,24,Credit card (automatic),2,network_error,2340,occasional,Yes
2150-WLKUW,63.9,40,Bank transfer (automatic),1,card_expired,511,high_value_repeat,No
7159-FVYPK,69.15,3,Bank transfer (automatic),2,insufficient_funds,89,new_customer,No
7032-LMBHI,64.65,37,Bank transfer (automatic),0,bank_decline,406,high_value_repeat,Yes
1150-WFARN,108.75,67,Credit card (automatic),0,card_expired,477,high_value_repeat,No
6088-BXMRG,98.85,32,Electronic check,0,insufficient_funds,300,high_value_repeat,Yes
3144-AUDBS,49.15,6,Electronic check,3,insufficient_funds,411,occasional,No
4821-SJHJV,89.6,32,Electronic check,1,insufficient_funds,305,high_value_repeat,Yes
7346-MEDWM,83.25,59,Electronic check,3,network_error,1916,high_value_repeat,Yes
1137-DGOWI,70.25,30,Bank transfer (automatic),0,insufficient_funds,338,high_value_repeat,Yes
5616-PRTNT,19.4,20,Electronic check,1,network_error,1931,occasional,Yes
3812-LRZIR,24.5,27,Electronic check,1,card_expired,502,occasional,No
4818-QIUFN,79.15,20,Electronic check,0,card_expired,289,occasional,No
9483-GCPWE,20.1,9,Mailed check,2,bank_decline,264,occasional,Yes
4227-OJHAL,73.0,68,Credit card (automatic),3,bank_decline,665,high_value_repeat,No
9220-CXRSC,61.4,69,Credit card (automatic),2,card_expired,544,high_value_repeat,No
4993-JCRGJ,84.3,26,Mailed check,1,insufficient_funds,120,high_value_repeat,Yes
9537-JALFH,19.9,69,Bank transfer (automatic),0,card_expired,285,occasional,No
6698-OXETB,20.4,11,Mailed check,0,network_error,2693,occasional,Yes
2103-ZRXFN,50.75,1,Mailed check,3,network_error,2759,new_customer,Yes
3724-BSCVH,20.45,10,Mailed check,0,network_error,1307,occasional,Yes
4877-TSOFF,75.75,55,Bank transfer (automatic),1,insufficient_funds,573,high_value_repeat,Yes
9209-NWPGU,65.4,44,Electronic check,1,network_error,3160,high_value_repeat,No
6961-VCPMC,80.4,46,Electronic check,1,insufficient_funds,472,high_value_repeat,Yes
7306-YDSOI,59.75,69,Bank transfer (automatic),3,bank_decline,603,occasional,No
5288-AHOUP,78.5,11,Electronic check,0,insufficient_funds,467,occasional,No
6688-UZPWD,102.0,11,Electronic check,0,network_error,2858,occasional,No
0655-YDGFJ,48.95,29,Bank transfer (automatic),0,insufficient_funds,633,occasional,Yes
8468-EHYJA,99.65,57,Electronic check,0,insufficient_funds,565,high_value_repeat,No
6823-SIDFQ,18.25,28,Credit card (automatic),0,network_error,1826,occasional,No
1097-FSPVW,54.55,42,Credit card (automatic),0,insufficient_funds,494,occasional,Yes
2839-RFSQE,20.65,2,Mailed check,2,bank_decline,300,new_customer,Yes
8328-SKJNO,40.65,23,Bank transfer (automatic),3,network_error,2903,occasional,Yes
7010-ZMVBF,20.45,18,Mailed check,0,network_error,2881,occasional,Yes
5201-CBWYG,24.8,62,Bank transfer (automatic),0,card_expired,192,occasional,No
0968-GSIKN,70.8,1,Mailed check,3,card_expired,381,new_customer,No
1965-DDBWU,89.05,16,Credit card (automatic),0,card_expired,439,occasional,No
9057-SIHCH,96.6,3,Electronic check,0,card_expired,334,new_customer,Yes
6352-GIGGQ,88.8,67,Bank transfer (automatic),0,network_error,2751,high_value_repeat,Yes
3635-QQRQD,20.05,62,Credit card (automatic),1,card_expired,520,occasional,Yes
6771-XWBDM,104.5,57,Credit card (automatic),0,insufficient_funds,395,high_value_repeat,Yes
2897-DOVND,69.8,2,Electronic check,3,insufficient_funds,433,new_customer,Yes
3082-YVEKW,77.15,23,Bank transfer (automatic),0,insufficient_funds,607,occasional,Yes
0191-EQUUH,35.05,25,Bank transfer (automatic),1,card_expired,470,occasional,No
7134-HBPBS,108.1,72,Bank transfer (automatic),0,network_error,2660,high_value_repeat,Yes
3489-HHPFY,84.05,2,Electronic check,1,network_error,1733,new_customer,Yes
2926-JEJJC,20.2,8,Bank transfer (automatic),1,insufficient_funds,500,occasional,No
8601-QACRS,50.6,5,Mailed check,2,bank_decline,449,occasional,Yes
4950-BDEUX,49.2,35,Electronic check,2,network_error,3526,occasional,No
5789-LDFXO,24.6,24,Electronic check,1,bank_decline,407,occasional,Yes
0508-OOLTO,71.65,2,Electronic check,3,network_error,1046,new_customer,Yes
2984-TBYKU,104.9,72,Credit card (automatic),2,network_error,1139,high_value_repeat,Yes
9822-WMWVG,106.5,41,Electronic check,2,insufficient_funds,510,high_value_repeat,No
2391-SOORI,49.35,4,Electronic check,0,insufficient_funds,314,occasional,Yes
9040-KZVWO,75.5,26,Bank transfer (automatic),0,insufficient_funds,465,high_value_repeat,No
2645-QTLMB,94.25,7,Electronic check,0,network_error,2591,occasional,No
4806-HIPDW,68.95,1,Electronic check,1,card_expired,374,new_customer,No
1548-ARAGG,58.5,4,Mailed check,0,bank_decline,385,occasional,No
6339-RZCBJ,78.9,48,Credit card (automatic),0,insufficient_funds,270,high_value_repeat,No
4424-TKOPW,93.85,2,Electronic check,2,bank_decline,397,new_customer,Yes
4415-WNGVR,79.2,12,Electronic check,2,insufficient_funds,312,occasional,Yes
2522-AHJXR,109.45,60,Bank transfer (automatic),3,insufficient_funds,344,high_value_repeat,No
0412-UCCNP,59.2,55,Electronic check,0,card_expired,351,occasional,No
1816-FLZDK,29.15,1,Mailed check,1,card_expired,365,new_customer,No
7096-UCLNH,20.05,1,Mailed check,0,card_expired,538,new_customer,No
8443-ZRDBZ,76.05,4,Electronic check,0,network_error,2396,occasional,Yes
9136-ALYBR,24.45,1,Mailed check,0,insufficient_funds,553,new_customer,No
4615-PIVVU,66.5,42,Credit card (automatic),0,card_expired,630,high_value_repeat,Yes
8885-QSQBX,49.55,1,Bank transfer (automatic),0,bank_decline,528,new_customer,No
7479-NITWS,89.35,7,Credit card (automatic),2,insufficient_funds,480,occasional,Yes
8617-ENBDS,73.6,3,Credit card (automatic),0,bank_decline,449,new_customer,No
9385-NXKDA,82.65,72,Credit card (automatic),1,bank_decline,529,high_value_repeat,No
0430-IHCDJ,49.0,15,Electronic check,1,insufficient_funds,413,occasional,Yes
2959-MJHIC,80.35,4,Electronic check,0,insufficient_funds,547,occasional,Yes
6674-KVJHG,25.2,11,Electronic check,1,card_expired,492,occasional,No
1814-DKOLC,25.45,5,Mailed check,0,bank_decline,346,occasional,Yes
4201-JMNGR,55.8,1,Electronic check,1,network_error,3216,new_customer,Yes
9351-HXDMR,110.9,72,Credit card (automatic),0,card_expired,413,high_value_repeat,No
3537-HPKQT,77.75,55,Credit card (automatic),0,network_error,2415,high_value_repeat,Yes
2129-ALKBS,26.2,40,Electronic check,0,insufficient_funds,328,occasional,Yes
5821-MMEIL,19.9,57,Bank transfer (automatic),1,bank_decline,424,occasional,No
5960-WPXQM,79.05,1,Electronic check,3,network_error,3297,new_customer,Yes
0684-AOSIH,95.0,1,Electronic check,0,card_expired,533,new_customer,No
8260-NGFNY,25.2,1,Mailed check,1,bank_decline,453,new_customer,No
1309-XGFSN,80.85,52,Electronic check,1,network_error,2979,high_value_repeat,Yes
1866-RZZQS,98.4,41,Electronic check,3,insufficient_funds,590,high_value_repeat,No
6968-URWQU,56.35,43,Mailed check,2,card_expired,377,occasional,No
4742-TXUEX,19.3,47,Bank transfer (automatic),1,card_expired,232,occasional,Yes
9631-XEYKE,50.4,3,Bank transfer (automatic),1,insufficient_funds,595,new_customer,No
8631-NBHFZ,79.4,66,Credit card (automatic),2,bank_decline,320,high_value_repeat,No
1335-MXCSE,55.25,55,Credit card (automatic),0,insufficient_funds,296,occasional,No
8873-TMKGR,19.1,29,Mailed check,0,network_error,1063,occasional,Yes
8800-JOOCF,84.05,12,Electronic check,0,card_expired,485,occasional,No
1469-LBJQJ,105.2,66,Electronic check,2,insufficient_funds,156,high_value_repeat,No
4958-XCBDQ,101.4,35,Electronic check,2,bank_decline,287,high_value_repeat,Yes
8337-UPOAQ,89.8,10,Electronic check,0,bank_decline,488,occasional,Yes
0064-YIJGF,75.75,27,Bank transfer (automatic),1,card_expired,508,high_value_repeat,No
2386-OWURY,95.3,58,Electronic check,1,insufficient_funds,302,high_value_repeat,No
1725-IQNIY,109.75,54,Bank transfer (automatic),0,insufficient_funds,379,high_value_repeat,Yes
0310-VQXAM,19.85,9,Mailed check,3,card_expired,269,occasional,No
6598-RFFVI,19.3,2,Credit card (automatic),0,card_expired,317,new_customer,No
3453-RTHJQ,69.1,6,Electronic check,0,network_error,2712,occasional,Yes
6712-OAWRH,91.25,26,Electronic check,1,bank_decline,324,high_value_repeat,No
6278-FEPBZ,20.25,9,Mailed check,1,network_error,2304,occasional,Yes
4280-DLSHD,54.75,8,Mailed check,0,bank_decline,180,occasional,Yes
1508-DFXCU,81.45,12,Electronic check,1,network_error,3406,occasional,Yes
8614-VGMMV,49.1,15,Electronic check,1,card_expired,476,occasional,No
7868-BGSZA,80.2,43,Electronic check,0,bank_decline,518,high_value_repeat,Yes
2800-QQUSO,100.3,42,Electronic check,0,card_expired,593,high_value_repeat,No
2930-UOTMB,65.25,31,Credit card (automatic),1,bank_decline,276,high_value_repeat,No
7973-DZRKH,90.95,66,Credit card (automatic),0,insufficient_funds,346,high_value_repeat,Yes
5914-DVBWJ,85.45,18,Electronic check,3,insufficient_funds,115,occasional,No
7698-YFGEZ,20.0,1,Mailed check,2,bank_decline,871,new_customer,No
2533-QVMSK,94.1,61,Electronic check,3,card_expired,377,high_value_repeat,No
9773-PEQBZ,79.85,10,Electronic check,0,bank_decline,555,occasional,Yes
8644-XLFBW,71.65,1,Electronic check,3,bank_decline,214,new_customer,No
0650-BWOZN,73.55,18,Electronic check,0,insufficient_funds,549,occasional,Yes
8625-AZYZY,104.65,24,Electronic check,0,card_expired,678,occasional,No
7785-RDVIG,19.3,3,Mailed check,0,card_expired,390,new_customer,Yes
9602-WCXPI,20.15,50,Credit card (automatic),0,network_error,1691,occasional,Yes
2903-YYTBW,44.55,1,Electronic check,1,bank_decline,379,new_customer,Yes
3620-MWJNE,54.45,2,Mailed check,1,card_expired,65,new_customer,No
8573-JGCZW,19.65,17,Bank transfer (automatic),0,network_error,2469,occasional,Yes
6837-HAEVO,105.0,69,Electronic check,1,network_error,3156,high_value_repeat,Yes
6701-YVNQG,88.7,72,Credit card (automatic),0,insufficient_funds,394,high_value_repeat,No
9306-CPCBC,74.25,3,Electronic check,1,bank_decline,357,new_customer,Yes
4304-XUMGI,75.15,50,Bank transfer (automatic),0,card_expired,479,high_value_repeat,No
9504-YAZWB,20.25,53,Mailed check,2,bank_decline,490,occasional,Yes
8819-ZBYNA,109.1,58,Credit card (automatic),2,insufficient_funds,151,high_value_repeat,Yes
6174-NRBTZ,30.75,46,Bank transfer (automatic),1,insufficient_funds,413,occasional,No
9481-IEBZY,112.9,72,Credit card (automatic),0,card_expired,765,high_value_repeat,No
1833-VGRUM,74.2,1,Electronic check,0,insufficient_funds,199,new_customer,Yes
6137-NICCO,94.05,6,Mailed check,2,bank_decline,387,occasional,No
9065-ZCPQX,78.85,72,Bank transfer (automatic),0,insufficient_funds,691,high_value_repeat,No
6402-EJMWF,55.3,4,Mailed check,0,bank_decline,565,occasional,No
3620-EHIMZ,19.35,52,Mailed check,0,network_error,2089,occasional,No
3213-VVOLG,25.35,0,Mailed check,1,card_expired,430,new_customer,No
6870-ECSHE,20.45,2,Mailed check,1,insufficient_funds,399,new_customer,No
8747-UDCOI,19.35,65,Bank transfer (automatic),2,network_error,1901,occasional,Yes
8374-XGEJJ,101.0,43,Electronic check,0,card_expired,388,high_value_repeat,No
2656-TABEH,100.2,4,Electronic check,0,insufficient_funds,358,occasional,Yes
6946-LMSQS,89.05,25,Electronic check,2,bank_decline,416,high_value_repeat,Yes
4626-OZDTJ,78.65,51,Credit card (automatic),2,insufficient_funds,287,high_value_repeat,No
9169-BSVIN,74.75,12,Bank transfer (automatic),0,insufficient_funds,208,occasional,No
2325-ZUSFD,70.1,57,Bank transfer (automatic),1,card_expired,393,high_value_repeat,No
8194-PEEBY,19.9,24,Mailed check,0,insufficient_funds,657,occasional,Yes
6872-HXFNF,58.35,64,Bank transfer (automatic),3,bank_decline,412,occasional,Yes
3932-CMDTD,105.65,4,Electronic check,0,insufficient_funds,350,occasional,Yes
7714-YXSMB,100.5,26,Bank transfer (automatic),3,insufficient_funds,513,high_value_repeat,No
8387-UGUSU,20.05,15,Mailed check,1,card_expired,376,occasional,No
1080-BWSYE,25.65,64,Credit card (automatic),1,network_error,3994,occasional,Yes
4039-HEUNW,96.5,36,Electronic check,0,card_expired,399,high_value_repeat,No
1194-HVAIF,95.0,27,Credit card (automatic),1,network_error,3060,high_value_repeat,Yes
0812-WUPTB,70.85,1,Mailed check,0,insufficient_funds,286,new_customer,No
3594-UVONA,85.95,35,Credit card (automatic),0,insufficient_funds,475,high_value_repeat,No
0004-TLHLJ,73.9,4,Electronic check,1,bank_decline,441,occasional,Yes
1767-TGTKO,45.45,8,Electronic check,3,insufficient_funds,391,occasional,No
8439-LTUGF,20.0,10,Credit card (automatic),1,bank_decline,324,occasional,Yes
8805-JNRAZ,49.2,2,Mailed check,1,insufficient_funds,304,new_customer,Yes
5089-IFSDP,109.45,58,Bank transfer (automatic),0,bank_decline,442,high_value_repeat,No
6418-HNFED,83.25,51,Credit card (automatic),0,insufficient_funds,494,high_value_repeat,No
0206-OYVOC,19.25,46,Mailed check,0,network_error,2398,occasional,No
7291-CDTMJ,19.65,1,Bank transfer (automatic),1,insufficient_funds,443,new_customer,Yes
7128-GGCNO,72.8,46,Bank transfer (automatic),3,insufficient_funds,394,high_value_repeat,No
0237-YFUTL,109.65,50,Bank transfer (automatic),1,insufficient_funds,414,high_value_repeat,Yes
7691-KGKGP,65.0,53,Credit card (automatic),0,insufficient_funds,369,high_value_repeat,Yes
6710-HSJRD,114.1,61,Electronic check,0,insufficient_funds,402,high_value_repeat,Yes
3675-EQOZA,20.65,5,Bank transfer (automatic),1,network_error,4658,occasional,Yes
0840-DCNZE,86.95,47,Bank transfer (automatic),0,card_expired,446,high_value_repeat,No
1732-FEKLD,94.75,54,Bank transfer (automatic),2,network_error,3016,high_value_repeat,Yes
9862-KJTYK,25.35,19,Credit card (automatic),2,network_error,2850,occasional,Yes
0479-HMSWA,105.45,26,Electronic check,1,card_expired,360,high_value_repeat,Yes
5854-KSRBJ,25.4,70,Mailed check,0,card_expired,594,occasional,Yes
0365-BZUWY,102.55,17,Electronic check,0,card_expired,356,occasional,No
4817-VYYWS,100.2,30,Electronic check,0,insufficient_funds,558,high_value_repeat,Yes
5701-SVCWR,24.0,1,Mailed check,0,bank_decline,349,new_customer,No
3129-AAQOU,25.6,19,Mailed check,0,insufficient_funds,256,occasional,Yes
4922-CVPDX,73.5,26,Credit card (automatic),1,insufficient_funds,454,high_value_repeat,Yes
1396-QWFBJ,74.05,21,Bank transfer (automatic),1,network_error,1616,occasional,Yes
1357-BIJKI,98.25,50,Electronic check,0,insufficient_funds,480,high_value_repeat,No
1099-BTKWT,54.4,68,Electronic check,0,bank_decline,220,occasional,No
5299-SJCZT,101.55,3,Bank transfer (automatic),0,bank_decline,352,new_customer,No
2018-PZKMU,103.1,9,Electronic check,0,insufficient_funds,185,occasional,Yes
7340-KEFQE,34.2,51,Bank transfer (automatic),2,insufficient_funds,823,occasional,Yes
4570-QHXHL,43.75,9,Electronic check,0,card_expired,151,occasional,No
2403-BCASL,111.95,41,Electronic check,0,card_expired,401,high_value_repeat,No
7392-YYPYJ,100.65,22,Electronic check,0,insufficient_funds,571,occasional,Yes
2898-LSJGD,55.95,21,Electronic check,2,network_error,3329,occasional,Yes
2223-GDSHL,116.05,71,Bank transfer (automatic),1,card_expired,527,high_value_repeat,No
7359-PTSXY,45.75,1,Electronic check,0,card_expired,352,new_customer,No
9470-RTWDV,82.0,26,Credit card (automatic),1,insufficient_funds,602,high_value_repeat,No
2176-OSJUV,65.15,71,Bank transfer (automatic),1,bank_decline,537,high_value_repeat,No
9348-YVOMK,44.8,4,Credit card (automatic),3,insufficient_funds,431,occasional,Yes
8104-OSKWT,79.8,12,Electronic check,0,bank_decline,436,occasional,Yes
